feature_id;feature_mz;feature_rt;candidate_structure_tax_npc_01pat;feature_pred_tax_npc_01pat_val;feature_pred_tax_npc_01pat_score;candidate_structure_tax_npc_02sup;feature_pred_tax_npc_02sup_val;feature_pred_tax_npc_02sup_score;candidate_structure_tax_npc_03cla;feature_pred_tax_npc_03cla_val;feature_pred_tax_npc_03cla_score;consensus_class;structure_name;candidate_structure_organism_occurrence_closest;confidence;score_final;npc_pathway;npc_superclass;npc_class;color_pathway;color_superclass;color_class
3348;419.294474427505;4.9891715;Terpenoids;Terpenoids;0.304750971508069;Diterpenoids;Triterpenoids;0.264117508640327;Pimarane and Isopimarane diterpenoids;notClassified;0.238652205094405;Pimarane and Isopimarane diterpenoids;(7-ethenyl-1,1,4a,7-tetramethyl-3,4,6,8,8a,9,10,10a-octahydro-2H-phenanthren-2-yl) N-(2-hydroxyethylcarbamoyl)carbamate;;NA;0.253989602570838;Terpenoids;Diterpenoids;Pimarane and Isopimarane diterpenoids;#008837;#1F9750;#84C69F
3349;437.304988819508;4.989478;Terpenoids;Terpenoids;0.304750971508069;Diterpenoids;Triterpenoids;0.304750971508069;Kaurane and Phyllocladane diterpenoids;Ursane and Taraxastane triterpenoids;0.266657100069561;Kaurane and Phyllocladane diterpenoids;[(1S,4S,5R,9S,10R,13R)-5,9-dimethyl-14-methylidene-5-tetracyclo[11.2.1.01,10.04,9]hexadecanyl]methyl 3-(4-hydroxyphenyl)propanoate;;NA;0.258139152161054;Terpenoids;Diterpenoids;Kaurane and Phyllocladane diterpenoids;#008837;#1F9750;#68B989
3350;909.482549909789;4.9915533;NA;Terpenoids;0.176370721746002;NA;Triterpenoids;0.141096577396801;NA;Oleanane triterpenoids;0.105822433047601;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
3351;293.210282808772;4.992082;Fatty acids;Fatty acids;0.494956268361313;Octadecanoids;Fatty Acids and Conjugates;0.459602249192648;12-oxophytodienoic acid metabolites;Unsaturated fatty acids;0.353540191686652;12-oxophytodienoic acid metabolites;12-oxo-PDA $ 12-Oxo-phytodienoic acid;Magnoliopsida;NA;0.641180654677501;Fatty acids;Octadecanoids;12-oxophytodienoic acid metabolites;#D95F02;#E69658;#E9A169
3352;462.208992867273;4.996257;NA;Shikimates and Phenylpropanoids;0.1202999862909;NA;Monoterpenoids;0.180038277606825;NA;Acyclic monoterpenoids;0.180038277606825;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
3353;701.371553835014;4.9976234;NA;Terpenoids;0.384953872542057;NA;Triterpenoids;0.276740828762568;NA;notClassified;0.143225668298413;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
3354;487.287521550443;5.0008016;NA;Shikimates and Phenylpropanoids;0.261501143575072;NA;Sesquiterpenoids;0.155191351557088;NA;Limonoids;0.116203351466541;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
3355;472.362639517896;5.0065656;notClassified;notClassified;0.0895988702055746;notClassified;notClassified;0.0895988702055746;notClassified;notClassified;0.0895988702055746;notClassified;NA;;NA;0.0753663387840667;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
3356;453.335613539872;5.0114894;Terpenoids;Terpenoids;0.304750971508069;Triterpenoids;Triterpenoids;0.304750971508069;Lupane triterpenoids;Ursane and Taraxastane triterpenoids;0.247610164350306;Lupane triterpenoids;6beta-Hydroxy-3-oxolupa-20(29)-ene-28-oic acid;;NA;0.370318166967426;Terpenoids;Triterpenoids;Lupane triterpenoids;#008837;#69B98A;#A3D4B7
3357;337.104518725871;5.013987;NA;Polyketides;0.419613285112328;NA;Diterpenoids;0.315526959847946;NA;notClassified;0.313472016478149;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
3358;518.344346563974;5.0166154;NA;notClassified;0.100272558813078;NA;notClassified;0.100272558813078;NA;notClassified;0.100272558813078;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
3359;496.362877649764;5.017445;NA;notClassified;0.0895988702055746;NA;notClassified;0.0895988702055746;NA;notClassified;0.0895988702055746;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
3360;302.304931903577;5.017746;Fatty acids;Fatty acids;0.389108068300353;Sphingolipids;Fatty Acids and Conjugates;0.353734607545775;Sphingoid bases;notClassified;0.324548059811207;Sphingoid bases;Sphinganine;Magnoliopsida;NA;0.638144693050418;Fatty acids;Sphingolipids;Sphingoid bases;#D95F02;#E79B61;#EFBE98
3361;520.361335642294;5.0384545;NA;notClassified;0.426454006811192;NA;notClassified;0.426454006811192;NA;notClassified;0.426454006811192;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
3362;469.145213807692;5.039019;NA;Shikimates and Phenylpropanoids;0.286426155241667;NA;Sesquiterpenoids;0.191893332814386;NA;notClassified;0.129796352099097;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
3363;433.235225935427;5.039446;Terpenoids;Fatty acids;0.530310287529978;Sesquiterpenoids;Diterpenoids;0.472614956739873;Eudesmane sesquiterpenoids;notClassified;0.311621572571811;Eudesmane sesquiterpenoids;Dictamnoside D;Magnoliopsida;NA;0.479939629298744;Terpenoids;Sesquiterpenoids;Eudesmane sesquiterpenoids;#008837;#4EAC74;#8FCAA7
3364;415.224827617334;5.041105;notClassified;Fatty acids;0.565664306698643;notClassified;Diterpenoids;0.504122620522531;notClassified;Colensane and Clerodane diterpenoids;0.312519432393482;notClassified;NA;;NA;0.091246119428233;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
3365;487.154979959785;5.0417895;Polyketides;Terpenoids;0.515283016922525;Polycyclic aromatic polyketides;notClassified;0.314070308269586;Angucyclines $ Anthraquinones and anthrones;notClassified;0.314070308269586;Angucyclines;Aquayamycin;;NA;0.191805203128342;Polyketides;Polycyclic aromatic polyketides;Angucyclines;#1B9E77;#6FC2A9;#7DC8B2
3366;542.344657036232;5.043649;NA;notClassified;0.0925060854637069;NA;notClassified;0.0925060854637069;NA;notClassified;0.0925060854637069;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
3367;602.447182447262;5.0446215;NA;notClassified;0.394673273695297;NA;notClassified;0.394673273695297;NA;notClassified;0.394673273695297;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
3368;793.431997371703;5.0452933;NA;Terpenoids;0.209206154981467;NA;Steroids;0.206021120328691;NA;Pregnane steroids;0.171684266940576;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
3369;661.445013878246;5.0458603;NA;Terpenoids;0.31242363968724;NA;notClassified;0.248608339252159;NA;notClassified;0.248608339252159;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
3370;795.44618028282;5.0512776;NA;Amino acids and Peptides;0.20795709119433;NA;Oligopeptides;0.20795709119433;NA;Cyclic peptides;0.121308303196692;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
3371;382.249588615095;5.052757;notClassified;notClassified;0.256177917884693;notClassified;Diterpenoids;0.278069503969572;notClassified;notClassified;0.256177917884693;notClassified;NA;;NA;0.066748031638262;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
3372;489.167536919213;5.056254;Shikimates and Phenylpropanoids;Terpenoids;0.45087263980721;Coumarins;notClassified;0.311016483989933;Isocoumarins;notClassified;0.311016483989933;Isocoumarins;(3R)-3alpha-Methyl-6-(6-O-D-apio-beta-D-furanosyl-beta-D-glucopyranosyloxy)-8-hydroxy-3,4-dihydro-1H-2-benzopyran-1-one;Magnoliopsida;NA;0.439116816606674;Shikimates and Phenylpropanoids;Coumarins;Isocoumarins;#7B3294;#86439D;#A16DB3
3373;500.274746451935;5.056618;notClassified;Fatty acids;0.336521662560738;notClassified;Glycerophospholipids;0.336521662560738;notClassified;notClassified;0.294334266532;notClassified;LysoPE(0:0/20:5(5Z,8Z,11Z,14Z,17Z));Eukaryota;NA;0.117504787450746;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
3374;460.281941127214;5.057039;NA;notClassified;0.294334266532;NA;notClassified;0.294334266532;NA;notClassified;0.294334266532;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
3375;471.160698096855;5.0571823;Shikimates and Phenylpropanoids;Shikimates and Phenylpropanoids;0.3311783122922;Coumarins;Tryptophan alkaloids;0.258864790118242;Simple coumarins;notClassified;0.22082396774737;Simple coumarins;NA;Magnoliopsida;NA;0.434533552134332;Shikimates and Phenylpropanoids;Coumarins;Simple coumarins;#7B3294;#86439D;#BF9CCC
3376;478.293133754256;5.057729;Fatty acids;notClassified;0.359985427076913;Glycerophospholipids;notClassified;0.359985427076913;Glycerophosphoethanolamines;notClassified;0.359985427076913;Glycerophosphoethanolamines;LysoPE(18:2(9Z,12Z)/0:0) $ 1-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phosphoethanolamine $ 1-(9Z,12Z-octadecadienoyl)-glycero-3-phosphoethanolamine;Magnoliopsida;NA;0.536645509710968;Fatty acids;Glycerophospholipids;Glycerophosphoethanolamines;#D95F02;#E5904F;#F5D3B9
3377;446.347313924938;5.0591316;NA;notClassified;0.0895988702055746;NA;notClassified;0.0895988702055746;NA;notClassified;0.0895988702055746;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
3378;558.421078298048;5.0594244;NA;notClassified;0.394673273695297;NA;notClassified;0.394673273695297;NA;notClassified;0.394673273695297;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
3379;468.329206168723;5.0609636;NA;notClassified;0.131648673220129;NA;notClassified;0.131648673220129;NA;notClassified;0.131648673220129;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
3380;775.422466804326;5.06456;NA;Amino acids and Peptides;0.190627333594802;NA;Oligopeptides;0.190627333594802;NA;Pregnane steroids;0.123647292357533;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
3381;447.221787678774;5.067773;Shikimates and Phenylpropanoids;Terpenoids;0.209317524439257;Xanthones;notClassified;0.194754269694557;Plant xanthones;notClassified;0.194754269694557;Plant xanthones;(3S)-3-[(3E)-4,8-dimethylnona-3,7-dienyl]-6,11-dihydroxy-3-methylpyrano[2,3-c]xanthen-7-one;Magnoliopsida;NA;0.392118488035555;Shikimates and Phenylpropanoids;Xanthones;Plant xanthones;#7B3294;#B68EC4;#D0B6D9
3382;539.371562840658;5.069704;Terpenoids;Terpenoids;0.391594374788628;Triterpenoids;Triterpenoids;0.391594374788628;Cycloartane triterpenoids;Oleanane triterpenoids;0.328198157242466;Cycloartane triterpenoids;[(1S,3R,8R,11S,12S,14S,15R,16R)-15-[(5S)-5-acetyloxy-6-methylhepta-1,6-dien-2-yl]-7,7,12,16-tetramethyl-6-oxo-14-pentacyclo[9.7.0.01,3.03,8.012,16]octadecanyl] acetate;Magnoliopsida;NA;0.445719377033416;Terpenoids;Triterpenoids;Cycloartane triterpenoids;#008837;#69B98A;#88C8A2
3383;468.208463532343;5.069834;NA;notClassified;0.194754269694557;NA;notClassified;0.194754269694557;NA;notClassified;0.194754269694557;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
3384;557.382692470182;5.0700293;Terpenoids;Terpenoids;0.193705950740319;Triterpenoids;notClassified;0.165799346075819;Oleanane triterpenoids;Ursane and Taraxastane triterpenoids;0.233471320166556;Oleanane triterpenoids;dimethyl (2S,4aR,6aR,6aS,6bR,8aR,10S,12aR,14bR)-10-acetyloxy-2,6a,6b,9,9,12a-hexamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-2,4a-dicarboxylate;Magnoliopsida;NA;0.478249315753117;Terpenoids;Triterpenoids;Oleanane triterpenoids;#008837;#69B98A;#B3DCC4
3385;921.481306366772;5.0707417;NA;Terpenoids;0.176370721746002;NA;Triterpenoids;0.123459505222201;NA;Oleanane triterpenoids;0.0881853608730008;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
3386;905.506900170863;5.0710235;NA;notClassified;0.224528460777047;NA;notClassified;0.224528460777047;NA;notClassified;0.224528460777047;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
3387;448.224796978263;5.0717087;NA;notClassified;0.194754269694557;NA;Sesquiterpenoids;0.209317524439257;NA;notClassified;0.194754269694557;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
3388;559.364498788331;5.07183;Terpenoids;Terpenoids;0.166033672063131;Triterpenoids;notClassified;0.165799346075819;Oleanane triterpenoids;Oleanane triterpenoids;0.249096284361838;Oleanane triterpenoids;(2S,4aR,6aR,6aS,6bR,8aR,10R,11S,12aR,14bS)-10-acetyloxy-11-hydroxy-4a-methoxycarbonyl-2,6a,6b,9,9,12a-hexamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-2-carboxylic acid;Magnoliopsida;NA;0.440273818484447;Terpenoids;Triterpenoids;Oleanane triterpenoids;#008837;#69B98A;#B3DCC4
3389;472.363438373362;5.0731397;notClassified;notClassified;0.084933554646543;notClassified;notClassified;0.084933554646543;notClassified;notClassified;0.084933554646543;notClassified;NA;;NA;0.0747105694506943;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
3390;761.408057256431;5.074275;NA;Terpenoids;0.1655426735103;NA;Steroids;0.130878359602251;NA;notClassified;0.0912093802749941;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
3391;355.158146097342;5.0754333;Terpenoids;Polyketides;0.363664847097351;Diterpenoids;notClassified;0.326712527371197;Podocarpane diterpenoids;notClassified;0.326712527371197;Podocarpane diterpenoids;9-hydroxy-1,4a-dimethyl-7-propan-2-yl-2,3,4,9,10,10a-hexahydrophenanthrene-1-carboxylic Acid;Magnoliopsida;NA;0.444451497004226;Terpenoids;Diterpenoids;Podocarpane diterpenoids;#008837;#1F9750;#89C8A3
3392;470.208231315997;5.075692;NA;Terpenoids;0.134723106748864;NA;notClassified;0.100383163021432;NA;notClassified;0.100383163021432;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
3393;677.371490549275;5.0757756;NA;Terpenoids;0.298028584821227;NA;Triterpenoids;0.255453072703909;NA;notClassified;0.124499822841513;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
3394;909.513602332428;5.0822363;NA;Amino acids and Peptides;0.223679194779002;NA;Oligopeptides;0.223679194779002;NA;notClassified;0.122759488374306;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
3395;470.368511770321;5.0843763;NA;notClassified;0.394673273695297;NA;notClassified;0.394673273695297;NA;notClassified;0.394673273695297;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
3396;518.344665702762;5.0884995;NA;Terpenoids;0.213665367362552;NA;Steroids;0.0706436165806975;NA;Terpenoid alkaloids;0.0571191372760727;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
3397;861.496331113224;5.089162;NA;notClassified;0.0776646232952358;NA;notClassified;0.0776646232952358;NA;notClassified;0.0824793939431561;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
3398;496.36304292659;5.089925;NA;notClassified;0.21067259562571;NA;notClassified;0.21067259562571;NA;notClassified;0.21067259562571;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
3399;893.520606105993;5.089974;NA;notClassified;0.10196449195613;NA;notClassified;0.10196449195613;NA;notClassified;0.10196449195613;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
3400;651.388427728552;5.090979;NA;Terpenoids;0.304750971508069;NA;Triterpenoids;0.304750971508069;NA;Ursane and Taraxastane triterpenoids;0.266657100069561;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
3401;453.336442018857;5.091109;Terpenoids;Terpenoids;0.304750971508069;Triterpenoids;Triterpenoids;0.304750971508069;Lupane triterpenoids;notClassified;0.234438779757588;Lupane triterpenoids;6beta-Hydroxy-3-oxolupa-20(29)-ene-28-oic acid;;NA;0.367411525954318;Terpenoids;Triterpenoids;Lupane triterpenoids;#008837;#69B98A;#A3D4B7
3402;879.505604583949;5.091112;NA;Amino acids and Peptides;0.189267010966848;NA;Oligopeptides;0.189267010966848;NA;notClassified;0.0965985670765887;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
3403;407.330329270407;5.0912857;Terpenoids;Terpenoids;0.304750971508069;Steroids;Triterpenoids;0.266657100069561;Stigmastane steroids;notClassified;0.221828461744724;Stigmastane steroids;(3S,9R,10R,13R,17R)-17-[(2R,3Z,5S)-5-ethyl-6-methylhepta-3,6-dien-2-yl]-10,13-dimethyl-2,3,4,9,11,12,16,17-octahydro-1H-cyclopenta[a]phenanthren-3-ol;;NA;0.250653962718943;Terpenoids;Steroids;Stigmastane steroids;#008837;#60B582;#B7DEC7
3404;560.375591766572;5.0912733;NA;Terpenoids;0.166033672063131;NA;notClassified;0.165799346075819;NA;Oleanane triterpenoids;0.248257446886854;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
3405;243.210453613983;5.0913477;notClassified;Terpenoids;0.562583678412744;notClassified;Sesquiterpenoids;0.525078099851894;notClassified;notClassified;0.311621572571811;notClassified;NA;;NA;0.223643807453713;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
3406;394.184713552903;5.091556;NA;Terpenoids;0.304750971508069;NA;Triterpenoids;0.247610164350306;NA;notClassified;0.234438779757588;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
3407;307.135300113301;5.0916348;Polyketides;Polyketides;0.279742190074886;Polycyclic aromatic polyketides;notClassified;0.273800109085536;Anthraquinones and anthrones;notClassified;0.273800109085536;Anthraquinones and anthrones;Anthrasesamone A;Magnoliopsida;NA;0.458757453782095;Polyketides;Polycyclic aromatic polyketides;Anthraquinones and anthrones;#1B9E77;#6FC2A9;#C5E7DD
3408;673.370657674836;5.09174;NA;Terpenoids;0.366829572804005;NA;Triterpenoids;0.288223235774575;NA;Ursane and Taraxastane triterpenoids;0.180955964341183;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
3409;497.31139220936;5.0918393;Fatty acids;Terpenoids;0.304613221845147;Glycerolipids;Triterpenoids;0.281999007390554;Glycosylmonoacylglycerols;notClassified;0.231602824210206;Glycosylmonoacylglycerols;[(2R)-2-hydroxy-3-[(2R,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxypropyl] (9Z,12E,15E)-octadeca-9,12,15-trienoate;Magnoliopsida;NA;0.525734103070603;Fatty acids;Glycerolipids;Glycosylmonoacylglycerols;#D95F02;#E38A46;#EDB387
3410;573.239881188807;5.092053;NA;Terpenoids;0.393031685147148;NA;Triterpenoids;0.288223235774575;NA;notClassified;0.194754269694557;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
3411;407.187984965815;5.09211;NA;Polyketides;0.404566769775706;NA;notClassified;0.247843066589968;NA;notClassified;0.247843066589968;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
3412;607.319163142623;5.092297;NA;Shikimates and Phenylpropanoids;0.201644670843733;NA;Flavonoids;0.162939239228033;NA;notClassified;0.0756476117454369;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
3413;515.321876261242;5.0927386;Fatty acids;Terpenoids;0.504122620522531;Glycerolipids;Diterpenoids;0.504122620522531;Glycosylmonoacylglycerols;Colensane and Clerodane diterpenoids;0.393963890532389;Glycosylmonoacylglycerols;[(2R)-2-hydroxy-3-[(2R,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxypropyl] (9Z,12E,15E)-octadeca-9,12,15-trienoate;;NA;0.285427306680834;Fatty acids;Glycerolipids;Glycosylmonoacylglycerols;#D95F02;#E38A46;#EDB387
3414;542.31831697987;5.093007;Fatty acids;notClassified;0.218853726155323;Glycerophospholipids;notClassified;0.218853726155323;Glycerophosphocholines;notClassified;0.218853726155323;Glycerophosphocholines;LysoPC(20:5(5Z,8Z,11Z,14Z,17Z)/0:0) $ LysoPC(20:5(5Z,8Z,11Z,14Z,17Z));Eukaryota;NA;0.405686297240627;Fatty acids;Glycerophospholipids;Glycerophosphocholines;#D95F02;#E5904F;#E89B61
3415;574.256573468791;5.0930367;NA;notClassified;0.426454006811192;NA;notClassified;0.426454006811192;NA;notClassified;0.426454006811192;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
3416;532.347851298082;5.0930867;Fatty acids;Terpenoids;0.504122620522531;Glycerolipids;Diterpenoids;0.504122620522531;Glycosylmonoacylglycerols;Colensane and Clerodane diterpenoids;0.340930289883798;Glycosylmonoacylglycerols;[(2R)-2-hydroxy-3-[(2R,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxypropyl] (9Z,12E,15E)-octadeca-9,12,15-trienoate;;NA;0.422719732046699;Fatty acids;Glycerolipids;Glycosylmonoacylglycerols;#D95F02;#E38A46;#EDB387
3417;235.204999398275;5.0933833;Terpenoids;Terpenoids;0.562583678412744;Apocarotenoids;Sesquiterpenoids;0.527422198511947;Apocarotenoids(ε-);Unsaturated fatty acids;0.424481529054931;Apocarotenoids(ε-);(E,3R)-3-methyl-5-[(1R,5S)-2,5,6,6-tetramethylcyclohex-2-en-1-yl]pent-4-en-2-one;Magnoliopsida;NA;0.600404150836458;Terpenoids;Apocarotenoids;Apocarotenoids(ε-);#008837;#0D8E41;#62B684
